Giorno,Postazione,Strada,Transiti - Totale
23/01/2025,150,SS 12 tra Modena e Bastiglia,21826
23/01/2025,151,SS 413 tra Modena e Soliera,23386
23/01/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),65967
23/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11425
23/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),13891
23/01/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,18651
23/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,15663
23/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',9124
23/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7086
23/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8393
23/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,26011
23/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,16423
23/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23341
23/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,2647
23/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2567
23/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),23411
23/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,14952
23/01/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,9734
23/01/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,11751
23/01/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),4828
23/01/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),9285
23/01/2025,229,SP 111 tra Poviglio e Boretto,10831
23/01/2025,230,SP 62Rvar tra Boretto e Gualtieri ,10902
23/01/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,6741
23/01/2025,237,SP 23 tra Quattro Castella e Montecavolo,15061
23/01/2025,238,SP 37 tra Albinea e Scandiano,11085
23/01/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),24423
23/01/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,715
23/01/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),5954
23/01/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,11073
23/01/2025,251,SP 610 tra Imola e Casalfiumanese ,12632
23/01/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,882
23/01/2025,256,SP 302R tra Faenza e Brisighella,7793
23/01/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),7882
23/01/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,28076
23/01/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),12415
23/01/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,15664
23/01/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,1958
23/01/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,10634
23/01/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),11996
23/01/2025,278,SP 6 tra Budrio e SS 253,12165
23/01/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,12696
23/01/2025,280,SP 26 tra Gesso e Ponte Rivabella,19747
23/01/2025,281,SP 78/1 tra Bazzano e Monteveglio,5814
23/01/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,617
23/01/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8063
23/01/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13018
23/01/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,7073
23/01/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10034
23/01/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,16615
23/01/2025,295,SP 9 tra Torrile e Colorno,4704
23/01/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8121
23/01/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6544
23/01/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),9606
23/01/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,6767
23/01/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4164
23/01/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4185
23/01/2025,307,SS 45 a Travo tra Rivergaro e Perino,3915
23/01/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6466
23/01/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,17809
23/01/2025,311,SP 62Rvar tra San Giacomo e Tagliata,6241
24/01/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,1131
24/01/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,15585
24/01/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1653
24/01/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,10991
24/01/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),12482
24/01/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,2932
24/01/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),23385
24/01/2025,53,SS 309 a San Giuseppe di Comacchio,10088
24/01/2025,95,SS 10 tra Castel San Giovanni e Sarmato,13683
24/01/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2778
24/01/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),9756
24/01/2025,112,SP 111 tra Boretto e ponte fiume Po (confine regionale Lombardia),14581
24/01/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),275
24/01/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,5523
24/01/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,4900
24/01/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),4250
24/01/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,28035
24/01/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,17494
24/01/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,16689
24/01/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,1577
24/01/2025,127,SS 9 tra Piacenza e Pontenure,24354
24/01/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,1776
24/01/2025,130,SS 62 tra Parma e Collecchio,20775
24/01/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,22384
24/01/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,17657
24/01/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,22522
24/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,12637
24/01/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,13448
24/01/2025,139,SP 467R tra Fogliano e Scandiano,18545
24/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,25229
24/01/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),20069
24/01/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,16719
24/01/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,26537
24/01/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),33882
24/01/2025,150,SS 12 tra Modena e Bastiglia,22705
24/01/2025,151,SS 413 tra Modena e Soliera,23939
24/01/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),68661
24/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11718
24/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),14421
24/01/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,20026
24/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,16289
24/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',9769
24/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7196
24/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8621
24/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,27287
24/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,16433
24/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,24311
24/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,26755
24/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2539
24/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),24026
24/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,15677
24/01/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,1011
24/01/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,12305
24/01/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),4699
24/01/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),923
24/01/2025,229,SP 111 tra Poviglio e Boretto,1109
24/01/2025,230,SP 62Rvar tra Boretto e Gualtieri ,10964
24/01/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,6905
24/01/2025,237,SP 23 tra Quattro Castella e Montecavolo,15893
24/01/2025,238,SP 37 tra Albinea e Scandiano,11543
24/01/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),25085
24/01/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,7279
24/01/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),6464
24/01/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,10998
24/01/2025,251,SP 610 tra Imola e Casalfiumanese ,1308
24/01/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,8907
24/01/2025,256,SP 302R tra Faenza e Brisighella,8148
24/01/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),8128
24/01/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,30078
24/01/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),11972
24/01/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,16832
24/01/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,20132
24/01/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,10715
24/01/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),12329
24/01/2025,278,SP 6 tra Budrio e SS 253,12701
24/01/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,13212
24/01/2025,280,SP 26 tra Gesso e Ponte Rivabella,20638
24/01/2025,281,SP 78/1 tra Bazzano e Monteveglio,6151
24/01/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6453
24/01/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8036
24/01/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13497
24/01/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,7135
24/01/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10563
24/01/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,17331
24/01/2025,295,SP 9 tra Torrile e Colorno,4902
24/01/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8556
24/01/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6724
24/01/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),9979
24/01/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,6851
24/01/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4218
24/01/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4638
24/01/2025,307,SS 45 a Travo tra Rivergaro e Perino,4608
24/01/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,703
24/01/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,18135
24/01/2025,311,SP 62Rvar tra San Giacomo e Tagliata,5881
25/01/2025,6,SS 12 tra Fiumalbo e confine regionale Toscana,1736
25/01/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,1015
25/01/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,13264
25/01/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1284
25/01/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,8753
25/01/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),9815
25/01/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,27145
25/01/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),21641
25/01/2025,53,SS 309 a San Giuseppe di Comacchio,7566
25/01/2025,95,SS 10 tra Castel San Giovanni e Sarmato,10826
25/01/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2764
25/01/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),7582
25/01/2025,112,SP 111 tra Boretto e ponte fiume Po (confine regionale Lombardia),12548
25/01/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2306
25/01/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,5251
25/01/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,4920
25/01/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),4860
25/01/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,24725
25/01/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,14062
25/01/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,14591
25/01/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,13831
25/01/2025,127,SS 9 tra Piacenza e Pontenure,19285
25/01/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,12344
25/01/2025,130,SS 62 tra Parma e Collecchio,17094
25/01/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,18344
25/01/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,15398
25/01/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,17829
25/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,10142
25/01/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,12487
25/01/2025,139,SP 467R tra Fogliano e Scandiano,14946
25/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,22777
25/01/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),17982
25/01/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,13615
25/01/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,23822
25/01/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),27448
25/01/2025,150,SS 12 tra Modena e Bastiglia,18389
25/01/2025,151,SS 413 tra Modena e Soliera,21419
25/01/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),6567
25/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,10722
25/01/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,10004
25/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),128
25/01/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,16761
25/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,13788
25/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8129
25/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),6501
25/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,66
25/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,22402
25/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,12422
25/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23287
25/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24484
25/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1713
25/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),1895
25/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,14017
25/01/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,8101
25/01/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,862
25/01/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),3628
25/01/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),7784
25/01/2025,229,SP 111 tra Poviglio e Boretto,822
25/01/2025,230,SP 62Rvar tra Boretto e Gualtieri ,7382
25/01/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,5371
25/01/2025,237,SP 23 tra Quattro Castella e Montecavolo,13168
25/01/2025,238,SP 37 tra Albinea e Scandiano,9525
25/01/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),19313
25/01/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,5573
25/01/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),6149
25/01/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,7692
25/01/2025,251,SP 610 tra Imola e Casalfiumanese ,11168
25/01/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,627
25/01/2025,256,SP 302R tra Faenza e Brisighella,7759
25/01/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),8093
25/01/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,23095
25/01/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),9244
25/01/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,15659
25/01/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,14522
25/01/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,7968
25/01/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),7888
25/01/2025,278,SP 6 tra Budrio e SS 253,89
25/01/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,8489
25/01/2025,280,SP 26 tra Gesso e Ponte Rivabella,17733
25/01/2025,281,SP 78/1 tra Bazzano e Monteveglio,5575
25/01/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,4837
25/01/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),6979
25/01/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,10651
25/01/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,5598
25/01/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,8418
25/01/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,13782
25/01/2025,295,SP 9 tra Torrile e Colorno,3445
25/01/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,6941
25/01/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6098
25/01/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),8172
25/01/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,5012
25/01/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,3668
25/01/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4152
25/01/2025,307,SS 45 a Travo tra Rivergaro e Perino,4393
25/01/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6296
25/01/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,13827
25/01/2025,311,SP 62Rvar tra San Giacomo e Tagliata,6579
26/01/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,9090
26/01/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,11396
26/01/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),9830
26/01/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,5954
26/01/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),8045
26/01/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,22006
26/01/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),1983
26/01/2025,53,SS 309 a San Giuseppe di Comacchio,68
26/01/2025,95,SS 10 tra Castel San Giovanni e Sarmato,8469
26/01/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2258
26/01/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),5753
26/01/2025,112,SP 111 tra Boretto e ponte fiume Po (confine regionale Lombardia),9143
26/01/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),1823
26/01/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,4396
26/01/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,5030
26/01/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3840
26/01/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,17135
26/01/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,10314
26/01/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,10816
26/01/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,10107
26/01/2025,127,SS 9 tra Piacenza e Pontenure,13592
26/01/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,904
26/01/2025,130,SS 62 tra Parma e Collecchio,12292
