Giorno,Postazione,Strada,Transiti - Totale
18/02/2025,611,SS 357 tra Fornovo di Taro e Medesano,11999
19/02/2025,611,SS 357 tra Fornovo di Taro e Medesano,11951
20/02/2025,611,SS 357 tra Fornovo di Taro e Medesano,12213
21/02/2025,611,SS 357 tra Fornovo di Taro e Medesano,12647
22/02/2025,611,SS 357 tra Fornovo di Taro e Medesano,10697
23/02/2025,611,SS 357 tra Fornovo di Taro e Medesano,7702
24/02/2025,611,SS 357 tra Fornovo di Taro e Medesano,11677
25/02/2025,611,SS 357 tra Fornovo di Taro e Medesano,11918
12/02/2025,612,SS 665 tra Pilastro e Langhirano,16576
13/02/2025,612,SS 665 tra Pilastro e Langhirano,16842
14/02/2025,612,SS 665 tra Pilastro e Langhirano,16448
15/02/2025,612,SS 665 tra Pilastro e Langhirano,14048
16/02/2025,612,SS 665 tra Pilastro e Langhirano,12333
17/02/2025,612,SS 665 tra Pilastro e Langhirano,16292
18/02/2025,612,SS 665 tra Pilastro e Langhirano,16609
19/02/2025,612,SS 665 tra Pilastro e Langhirano,16336
20/02/2025,612,SS 665 tra Pilastro e Langhirano,17173
21/02/2025,612,SS 665 tra Pilastro e Langhirano,17549
22/02/2025,612,SS 665 tra Pilastro e Langhirano,13845
23/02/2025,612,SS 665 tra Pilastro e Langhirano,11271
24/02/2025,612,SS 665 tra Pilastro e Langhirano,16411
25/02/2025,612,SS 665 tra Pilastro e Langhirano,16636
12/02/2025,613,SP 16 tra Basilicanova e Mamiano,6846
13/02/2025,613,SP 16 tra Basilicanova e Mamiano,7069
14/02/2025,613,SP 16 tra Basilicanova e Mamiano,7198
15/02/2025,613,SP 16 tra Basilicanova e Mamiano,5723
16/02/2025,613,SP 16 tra Basilicanova e Mamiano,433
17/02/2025,613,SP 16 tra Basilicanova e Mamiano,6684
18/02/2025,613,SP 16 tra Basilicanova e Mamiano,7042
19/02/2025,613,SP 16 tra Basilicanova e Mamiano,7005
20/02/2025,613,SP 16 tra Basilicanova e Mamiano,7195
21/02/2025,613,SP 16 tra Basilicanova e Mamiano,736
22/02/2025,613,SP 16 tra Basilicanova e Mamiano,5778
23/02/2025,613,SP 16 tra Basilicanova e Mamiano,4269
24/02/2025,613,SP 16 tra Basilicanova e Mamiano,6827
25/02/2025,613,SP 16 tra Basilicanova e Mamiano,7127
12/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,6991
13/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,7236
14/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,7881
15/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,5277
16/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,4057
17/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,7174
18/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,7294
19/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,7193
20/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,737
21/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,7586
22/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,5166
23/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,4366
24/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,7214
25/02/2025,614,SP 587R tra Caorso e Cadeo/Roveleto,7086
12/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,23976
13/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24791
14/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,2648
15/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,20338
16/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,20529
17/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,23699
18/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,23912
19/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24325
20/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24268
21/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,25418
22/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,25252
23/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,21261
24/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,2404
25/02/2025,615,Piazzale Milano sul ponte fiume Po al confine regionale Lombardia,24371
22/02/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,2711
23/02/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,2682
24/02/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3045
25/02/2025,616,SP 588R tra A 21 (casello Castelvetro Piacentino) e San Giuliano Piacentino,3506
12/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7596
13/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7804
14/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,8459
15/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7545
16/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,5058
17/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7813
18/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7804
19/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7751
20/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7922
21/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,833
22/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,6935
23/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,4898
24/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7667
25/02/2025,617,SP 7 tra Madonna del Pilastro (tangenziale sud/ovest di Piacenza) e San Nicolo' a Trebbia,7845
12/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3148
13/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3197
14/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3074
15/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,2462
16/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,1997
17/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3026
18/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,2965
19/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3075
20/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3362
21/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3266
22/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,2687
23/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,2153
24/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3043
25/02/2025,619,SP 8 tra Bagnacavallo e Alfonsine,3053
12/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8211
13/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8329
14/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8184
15/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,523
16/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,4274
17/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,7817
18/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8205
19/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8259
20/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8502
21/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8357
22/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,5527
23/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,4512
24/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,8156
25/02/2025,620,SS 468 tra Reggio Emilia (viadotto A 1) e San Martino in Rio,835
12/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,18827
13/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,19035
14/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,19271
15/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,14816
16/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,11169
17/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,17906
18/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,18343
19/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,1909
20/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,19215
21/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,194
22/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,1512
23/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,11875
24/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,18079
25/02/2025,622,SS 468 tra Correggio e il confine provinciale Reggio Emilia/Modena,18875
12/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,1482
13/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,14857
14/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,15247
15/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,12114
16/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,9782
17/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,14331
18/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,14655
19/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,15058
20/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,14768
21/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,15579
22/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,13916
23/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,1118
24/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,15551
25/02/2025,623,SP 30 tra Campagnola Emilia e Rio Saliceto,1626
12/02/2025,624,SP 23 tra Rivalta e Montecavolo,11168
13/02/2025,624,SP 23 tra Rivalta e Montecavolo,11205
14/02/2025,624,SP 23 tra Rivalta e Montecavolo,11237
15/02/2025,624,SP 23 tra Rivalta e Montecavolo,10439
16/02/2025,624,SP 23 tra Rivalta e Montecavolo,8384
17/02/2025,624,SP 23 tra Rivalta e Montecavolo,10474
18/02/2025,624,SP 23 tra Rivalta e Montecavolo,1141
19/02/2025,624,SP 23 tra Rivalta e Montecavolo,11378
20/02/2025,624,SP 23 tra Rivalta e Montecavolo,11708
21/02/2025,624,SP 23 tra Rivalta e Montecavolo,11832
22/02/2025,624,SP 23 tra Rivalta e Montecavolo,10878
23/02/2025,624,SP 23 tra Rivalta e Montecavolo,8207
24/02/2025,624,SP 23 tra Rivalta e Montecavolo,1115
25/02/2025,624,SP 23 tra Rivalta e Montecavolo,11211
12/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10426
13/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10145
14/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,11184
15/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,9827
16/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,8069
17/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10134
18/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10156
19/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10183
20/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10334
21/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,11146
22/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10112
23/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,7701
24/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10165
25/02/2025,625,SP 14 tra San Michele/Sant'Andrea e Santarcangelo di Romagna,10122
12/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8667
13/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8907
14/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),9152
15/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),787
16/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),6775
17/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8552
18/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8621
19/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8852
20/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),9214
21/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),9391
22/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8386
23/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),6968
24/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8368
25/02/2025,626,SP 18 tra Morciano di Romagna e Osteria Nuova (SP 31),8701
12/02/2025,627,SS 64 tra Riola e Vergato,8298
13/02/2025,627,SS 64 tra Riola e Vergato,846
14/02/2025,627,SS 64 tra Riola e Vergato,8507
15/02/2025,627,SS 64 tra Riola e Vergato,7954
16/02/2025,627,SS 64 tra Riola e Vergato,7072
17/02/2025,627,SS 64 tra Riola e Vergato,7899
18/02/2025,627,SS 64 tra Riola e Vergato,7788
19/02/2025,627,SS 64 tra Riola e Vergato,8118
20/02/2025,627,SS 64 tra Riola e Vergato,8617
21/02/2025,627,SS 64 tra Riola e Vergato,9108
22/02/2025,627,SS 64 tra Riola e Vergato,8062
23/02/2025,627,SS 64 tra Riola e Vergato,6972
24/02/2025,627,SS 64 tra Riola e Vergato,8225
25/02/2025,627,SS 64 tra Riola e Vergato,8071
12/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,10862
13/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,10595
14/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,10555
15/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,7685
16/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,8285
17/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,10527
18/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11023
19/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11066
20/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11285
21/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11298
22/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,8043
23/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,9486
24/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,10617
25/02/2025,628,SS 309 tra Comacchio e confine provinciale di Ferrara/Ravenna,11272
12/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18101
13/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18286
14/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18403
15/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,12897
16/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,10674
17/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,17666
18/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,17923
19/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18431
20/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18345
21/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18462
22/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,12905
23/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,10807
24/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,18344
25/02/2025,629,SS 727 tangenziale nord Forli' tra SS 9 (Cava/Villanova) e SS 67,19149
12/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,32246
13/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,32402
14/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31822
15/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,2429
16/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,18833
17/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31279
18/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,3153
19/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31826
20/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31982
21/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,33228
22/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,24336
23/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,18081
24/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31327
25/02/2025,630,SS 726 tangenziale nord Cesena tra svincolo Stadio e Case Missiroli/Gambettola,31579
12/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8184
13/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8458
14/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8246
15/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,6609
16/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,5226
17/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8121
18/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8337
19/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8552
20/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8875
21/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8879
22/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,7694
23/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,5019
24/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8124
25/02/2025,633,SS 724Dir complanare sud alla A 1 direzione Bologna  tra asse viario Modena/Sassuolo e SS 12,8377
17/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,11803
18/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,12186
19/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,11808
20/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,12323
21/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,13323
22/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,1179
23/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,9328
24/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,11973
25/02/2025,634,SS 12 a Pavullo nel Frignano presso aeroporto,11857
12/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,54315
13/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,55493
14/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,55926
15/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,48748
16/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,39941
17/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,54435
18/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,57117
19/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,58287
20/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,57929
21/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,58737
22/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,5107
23/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,37578
24/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,53987
25/02/2025,636,SS 9var tangenziale nord/ovest di Parma tra SS 343 e SP 62R,54459
